,date,newCases,previsao,erro_relativo,newCases_7d,erro_medio
116,2022-04-27,288,349.495059288536,0.21352451141852788,240.85714285714286,213.03469288186494
117,2022-04-28,222,309.9456521739148,0.3961515863689857,235.14285714285714,195.2875606123086
118,2022-04-29,91,246.6600790513839,1.7105503192459768,235.28571428571428,193.54543685976498
119,2022-04-30,315,261.2845849802379,0.17052512704686373,280.2857142857143,185.99756151568457
120,2022-05-01,-13,41.81512648504387,4.216548191157221,215.14285714285714,197.8294276431683
121,2022-05-02,30,62.022106060590716,1.0674035353530238,202.85714285714286,202.7503883915476
122,2022-05-03,220,111.1979861764188,0.4945546082890055,164.71428571428572,201.6206955784894
123,2022-05-04,231,141.29142890929973,0.3883487926004341,156.57142857142858,197.92081800947105
124,2022-05-05,341,159.56196559968237,0.5320763472150077,173.57142857142858,184.49530117895205
125,2022-05-06,169,161.92854945475148,0.04184290263460665,184.71428571428572,180.63598177066513
126,2022-05-07,133,166.02100414510383,0.24827822665491603,158.71428571428572,179.5383958207763
127,2022-05-08,272,191.93966009888015,0.29433948493058765,199.42857142857142,177.94010005150434
128,2022-05-09,43,199.79965253176806,3.64650354725042,201.28571428571428,179.287798915432
129,2022-05-10,187,229.01268406906598,0.2246667597276256,196.57142857142858,176.30474616509963
130,2022-05-11,195,234.50698633027002,0.20259992989882064,191.42857142857142,175.34885695008006
131,2022-05-12,160,190.67836279799945,0.1917397674874966,165.57142857142858,151.5557135967294
132,2022-05-13,169,187.116606960614,0.10719885775511247,165.57142857142858,148.9332259542187
133,2022-05-14,102,192.37910949720106,0.8860697009529516,161.14285714285714,148.50171452938383
134,2022-05-15,130,209.48697392690423,0.6114382609761864,140.85714285714286,142.6056574622778
135,2022-05-16,87,182.19978979269183,1.0942504573872625,147.14285714285714,134.7261110903159
136,2022-05-17,91,183.1552805751124,1.0126953909353011,133.42857142857142,135.50602122950897
137,2022-05-18,61,156.25107957107974,1.5614931077226186,114.28571428571429,119.06401975657447
138,2022-05-19,13,137.30377111995216,9.561828547688627,93.28571428571429,115.34043688927632
139,2022-05-20,6,121.29182514891866,19.215304191486442,70.0,115.16043139112553
140,2022-05-21,161,139.34499018656302,0.1345031665430868,78.42857142857143,111.65685676422228
141,2022-05-22,124,35.93379446640334,0.7102113349483602,77.57142857142857,105.88425621930594
142,2022-05-23,144,77.63636363636377,0.46085858585858497,85.71428571428571,98.27796569022307
143,2022-05-24,162,125.8290513834001,0.2232774605962957,95.85714285714286,92.83660026550083
144,2022-05-25,197,163.92885375494052,0.16787383880740853,115.28571428571429,92.11682308231276
145,2022-05-26,46,142.06422924901193,2.088352809761129,120.0,94.33136929470318
146,2022-05-27,194,157.8735177865609,0.18621898048164479,146.85714285714286,86.59234413108246
147,2022-05-28,163,173.23616600790626,0.06279856446568259,147.14285714285714,86.81104586976417
148,2022-05-29,118,174.13735177865675,0.47574026931065044,146.28571428571428,87.28528797251847
149,2022-05-30,20,122.9752964426878,5.148764822134391,128.57142857142858,88.17107811295324
150,2022-05-31,91,127.21640316205583,0.3979824523302838,118.42857142857143,84.09716851138695
151,2022-06-01,240,243.4388748863398,0.014328645359749122,124.57142857142857,86.56135199579
152,2022-06-02,258,236.92417681903208,0.08168923713553455,154.85714285714286,88.933279304253
153,2022-06-03,211,218.67942919204134,0.03639539901441393,157.28571428571428,90.74210914452601
154,2022-06-04,379,234.97459497407235,0.380014261282131,188.14285714285714,103.66230692121366
155,2022-06-05,168,214.7052748023048,0.2780075881089572,195.28571428571428,103.52018712456227
156,2022-06-06,128,192.3025753549512,0.5023638699605562,210.71428571428572,103.08317322499195
157,2022-06-07,210,185.10994442914284,0.11852407414693884,227.71428571428572,102.40504292739503
158,2022-06-08,301,189.517653642646,0.37037324371213953,236.42857142857142,105.6131220400252
159,2022-06-09,280,197.97409598181315,0.2929496572078102,239.57142857142858,106.61153611849738
160,2022-06-10,221,209.03923290825173,0.05412111806220935,241.0,102.32246896011317
161,2022-06-11,258,229.45811023877357,0.11062747969467608,223.71428571428572,97.7807922799883
162,2022-06-12,318,240.92568746674186,0.2423720519913778,245.14285714285714,102.46438420322269
163,2022-06-13,100,223.74396823659674,1.2374396823659675,241.14285714285714,97.9419845487336
164,2022-06-14,230,223.05844816801292,0.030180660139074278,244.0,94.93153107241731
165,2022-06-15,477,254.94814050718713,0.4655175251421653,269.14285714285717,111.51359553566085
166,2022-06-16,323,257.914415443878,0.20150335775889164,275.2857142857143,114.4942941255281
167,2022-06-17,477,288.87735215158966,0.39438710240756886,311.85714285714283,123.17293514811074
168,2022-06-18,423,297.68025720486514,0.296264167364385,335.42857142857144,130.4710188292406
169,2022-06-19,338,294.71467248943713,0.1280630991436771,338.2857142857143,131.7987524377169
170,2022-06-20,166,273.91492685960804,0.6500899208410124,347.7142857142857,129.39503165226867
171,2022-06-21,349,286.57447478184235,0.1788696997654947,364.7142857142857,120.60939516318665
172,2022-06-22,7,245.75395256917002,34.10770750988143,297.57142857142856,122.83509616140343
173,2022-06-23,889,452.1857707509886,0.49135458858156517,378.42857142857144,187.9487180411185
174,2022-06-24,390,448.1778656126486,0.14917401439140665,366.0,192.4063453577197
175,2022-06-25,403,451.0750988142293,0.1192930491668221,363.14285714285717,195.95703555850187
176,2022-06-26,207,361.9812252964425,0.7487015714803986,344.42857142857144,194.82098234770316
177,2022-06-27,122,275.62648221343954,1.259233460765898,338.14285714285717,195.41011327908768
178,2022-06-28,292,270.49407114624466,0.07365044127998403,330.0,191.43978327170112
179,2022-06-29,487,329.774703557312,0.32284455121701844,398.57142857142856,193.75784665189792
180,2022-06-30,596,407.7272727272739,0.3158938377059163,356.7142857142857,202.92818182110955
181,2022-07-01,431,383.9888600063609,0.10907457075090284,362.57142857142856,202.83797676998503
182,2022-07-02,513,440.71796603388856,0.1409006510060652,378.2857142857143,205.35557348438692
183,2022-07-03,248,383.6502976396778,0.546977006611604,384.14285714285717,203.8721763254068
184,2022-07-04,146,331.5802429415256,1.271097554394011,387.57142857142856,206.11828991291299
185,2022-07-05,339,340.311416422496,0.0038684850221120796,394.2857142857143,198.4056003750565
186,2022-07-06,463,357.81965387397537,0.2271713739222994,390.85714285714283,196.8005005832094
187,2022-07-07,415,350.18914348701594,0.15617073858550376,365.0,193.86436618461894
188,2022-07-08,407,353.72827358977446,0.13088876267868682,361.57142857142856,192.89982832068512
189,2022-07-09,391,340.3747068286025,0.1294764531237788,344.14285714285717,190.5082282291873
190,2022-07-10,571,353.90214048829944,0.3802064089521901,390.2857142857143,195.06847024464656
191,2022-07-11,71,314.3093503669338,3.4268922586892088,379.57142857142856,203.77371404082123
192,2022-07-12,239,318.70369489494914,0.333488263158783,365.2857142857143,200.64626184323097
193,2022-07-13,401,326.89894188554547,0.18479066861459983,356.42857142857144,200.35632148261553
194,2022-07-14,560,395.9081489989395,0.29302116250189375,377.14285714285717,188.51299667586846
195,2022-07-15,302,339.4107435200443,0.12387663417233219,362.14285714285717,151.01376314587364
196,2022-07-16,460,351.9157414286662,0.23496577950289957,372.0,151.4537726193188
197,2022-07-17,113,320.01189403819797,1.8319636640548493,306.57142857142856,158.35484027809136
198,2022-07-18,112,306.76516260816277,1.7389746661443104,312.42857142857144,163.6310525246144
199,2022-07-19,228,318.97475433239515,0.3990120804052419,310.85714285714283,157.83653043540332
200,2022-07-20,289,335.0226759960983,0.1592480138273298,294.85714285714283,156.93572868306387
201,2022-07-21,362,347.7773286942389,0.039289147253483654,266.57142857142856,154.16851948809895
202,2022-07-22,347,275.2065217391303,0.20689763187570512,273.0,144.84741025297444
203,2022-07-23,239,251.9001976284588,0.053975722294806745,241.42857142857142,145.85546705238548
204,2022-07-24,174,196.64031620553246,0.13011675980191068,250.14285714285714,144.89980193239688
205,2022-07-25,76,144.5741106719366,0.9022909298939027,245.0,156.43452335030022
206,2022-07-26,115,137.3478260869561,0.19432892249527048,228.85714285714286,161.9063909133464
207,2022-07-27,252,169.93577075098824,0.32565170336909427,223.57142857142858,164.31395609316823
208,2022-07-28,256,188.44268774703613,0.2638957509881401,208.42857142857142,161.6953859431783
209,2022-07-29,188,185.07905138339947,0.015536960726598544,185.71428571428572,161.6887901008318
